,0,1,2,3,4,5,6
6558,364108.0,17.0,89.0,546.697,187.0,447.991,1.0
6559,364108.0,18.0,97.0,292.447,782.0,447.991,1.0
6560,364108.0,18.0,98.0,541.447,270.0,447.991,1.0
6561,364108.0,19.0,98.0,17.3841,707.0,447.991,1.0
6562,364108.0,20.0,115.0,219.697,690.0,447.991,1.0
6563,364108.0,21.0,115.0,81.5091,537.0,447.991,1.0
6564,364108.0,22.0,115.0,108.322,1095.0,447.991,1.0
6565,364108.0,23.0,115.0,237.697,614.0,447.991,1.0
6566,364108.0,24.0,120.0,63.6966,650.0,447.991,1.0
6567,364108.0,25.0,121.0,123.884,798.0,447.991,1.0
6568,364108.0,26.0,120.0,243.50900000000001,647.0,447.991,1.0
6569,364108.0,27.0,121.0,9.134089999999999,640.0,447.991,1.0
6570,364108.0,28.0,150.0,25.0716,550.0,447.991,1.0
6571,364108.0,29.0,150.0,545.384,98.0,447.991,1.0
6572,364108.0,30.0,150.0,64.8216,855.0,447.991,1.0
6573,364108.0,31.0,151.0,113.947,810.0,447.991,1.0
6574,364108.0,32.0,165.0,195.322,733.0,447.991,1.0
6575,364108.0,33.0,166.0,2.19659,482.0,447.991,1.0
6576,364108.0,34.0,166.0,184.822,999.0,447.991,1.0
6577,364108.0,35.0,166.0,164.197,913.0,447.991,1.0
6578,364108.0,36.0,181.0,96.5091,914.0,447.991,1.0
6579,364108.0,37.0,182.0,51.6966,1207.0,447.991,1.0
6580,364108.0,38.0,182.0,331.259,471.0,447.991,1.0
6581,364108.0,39.0,182.0,84.3216,683.0,447.991,1.0
6582,364108.0,40.0,205.0,157.447,477.0,447.991,1.0
6583,364108.0,41.0,205.0,215.947,401.0,447.991,1.0
6584,364108.0,42.0,205.0,12.6966,396.0,447.991,1.0
6585,364108.0,0.0,8.0,45.6966,212.0,447.991,1.0
6586,364108.0,1.0,9.0,145.259,114.0,447.991,1.0
6587,364108.0,2.0,10.0,176.38400000000001,207.0,447.991,1.0
6588,364108.0,3.0,11.0,312.697,129.0,447.991,1.0
6589,364108.0,4.0,8.0,109.447,319.0,447.991,1.0
6590,364108.0,5.0,10.0,61.6341,227.0,447.991,1.0
6591,364108.0,6.0,11.0,24.3216,393.0,447.991,1.0
6592,364108.0,7.0,12.0,161.759,252.0,447.991,1.0
6593,364108.0,8.0,12.0,262.259,478.0,447.991,1.0
6594,364108.0,9.0,13.0,18.1341,662.0,447.991,1.0
6595,364108.0,10.0,15.0,692.572,94.0,447.991,1.0
6596,364108.0,10.0,14.0,309.134,476.0,447.991,1.0
6597,364108.0,11.0,15.0,4.0715900000000005,891.0,447.991,1.0
6598,364108.0,12.0,17.0,346.634,548.0,447.991,1.0
6599,364108.0,12.0,16.0,309.884,343.0,447.991,1.0
6600,364108.0,13.0,17.0,-1.92841,556.0,447.991,1.0
6601,364108.0,14.0,19.0,406.259,468.0,447.991,1.0
6602,364108.0,14.0,18.0,371.759,566.0,447.991,1.0
6603,364108.0,15.0,19.0,-0.24090799999999998,662.0,447.991,1.0
6604,364108.0,16.0,22.0,228.322,754.0,447.991,1.0
6605,364108.0,17.0,22.0,24.1341,884.0,447.991,1.0
6606,364108.0,18.0,24.0,211.072,751.0,447.991,1.0
6607,364108.0,19.0,24.0,29.3841,547.0,447.991,1.0
6608,364108.0,20.0,30.0,31.2591,898.0,447.991,1.0
6609,364108.0,21.0,31.0,267.697,604.0,447.991,1.0
6610,364108.0,22.0,30.0,9.134089999999999,697.0,447.991,1.0
6611,364108.0,23.0,31.0,392.009,246.0,447.991,1.0
6612,364108.0,23.0,30.0,344.19699999999995,378.0,447.991,1.0
6613,364108.0,24.0,26.0,108.697,900.0,447.991,1.0
6614,364108.0,25.0,27.0,173.197,567.0,447.991,1.0
6615,364108.0,26.0,26.0,71.3841,604.0,447.991,1.0
6616,364108.0,27.0,27.0,266.197,510.0,447.991,1.0
6617,364108.0,28.0,39.0,98.1966,711.0,447.991,1.0
6618,364108.0,29.0,39.0,115.822,1587.0,447.991,1.0
6619,364108.0,30.0,39.0,170.00900000000001,976.0,447.991,1.0
6620,364108.0,31.0,39.0,75.1341,435.0,447.991,1.0
6621,364108.0,32.0,36.0,157.447,753.0,447.991,1.0
6622,364108.0,33.0,36.0,50.0091,580.0,447.991,1.0
6623,364108.0,34.0,36.0,249.697,535.0,447.991,1.0
6624,364108.0,36.0,42.0,132.134,1380.0,447.991,1.0
6625,364108.0,37.0,43.0,159.322,523.0,447.991,1.0
6626,364108.0,38.0,42.0,61.2591,822.0,447.991,1.0
6627,364108.0,39.0,43.0,263.009,681.0,447.991,1.0
6628,364108.0,40.0,47.0,228.13400000000001,501.0,447.991,1.0
6629,364108.0,41.0,48.0,74.0091,316.0,447.991,1.0
6630,364108.0,42.0,47.0,149.572,936.0,447.991,1.0
6631,371943.0,0.0,23.0,24.735,245.0,351.952,1.0
6632,371943.0,1.0,26.0,204.923,228.0,351.952,1.0
6633,371943.0,2.0,27.0,62.61,194.0,351.952,1.0
6634,371943.0,3.0,32.0,6.54751,429.0,351.952,1.0
6635,371943.0,4.0,33.0,106.485,541.0,351.952,1.0
6636,371943.0,5.0,38.0,81.5475,490.0,351.952,1.0
6637,371943.0,6.0,42.0,79.2975,683.0,351.952,1.0
6638,371943.0,7.0,43.0,55.86,927.0,351.952,1.0
6639,371943.0,8.0,41.0,57.36,1639.0,351.952,1.0
6640,371943.0,9.0,42.0,202.673,3208.0,351.952,1.0
6641,371943.0,10.0,48.0,117.17299999999999,1905.0,351.952,1.0
6642,371943.0,12.0,54.0,229.11,1619.0,351.952,1.0
6643,371943.0,13.0,55.0,25.2975,1266.0,351.952,1.0
6644,371943.0,14.0,61.0,9.36001,2249.0,351.952,1.0
6645,371943.0,15.0,62.0,261.36,1817.0,351.952,1.0
6646,371943.0,16.0,70.0,188.048,1458.0,351.952,1.0
6647,371943.0,17.0,71.0,36.735,2665.0,351.952,1.0
6648,371943.0,18.0,77.0,28.11,2163.0,351.952,1.0
6649,371943.0,19.0,78.0,209.423,1459.0,351.952,1.0
6650,371943.0,20.0,90.0,26.985,1556.0,351.952,1.0
6651,371943.0,21.0,90.0,242.048,1852.0,351.952,1.0
6652,371943.0,22.0,90.0,24.9225,1532.0,351.952,1.0
6653,371943.0,23.0,90.0,276.548,1517.0,351.952,1.0
6654,371943.0,24.0,96.0,42.9225,1845.0,351.952,1.0
6655,371943.0,25.0,96.0,444.173,826.0,351.952,1.0
6656,371943.0,26.0,96.0,59.61,2011.0,351.952,1.0
6657,371943.0,27.0,97.0,135.735,1672.0,351.952,1.0
6658,371943.0,28.0,117.0,14.0475,1657.0,351.952,1.0
6659,371943.0,29.0,118.0,260.423,4107.0,351.952,1.0
6660,371943.0,30.0,117.0,25.6725,2138.0,351.952,1.0
6661,371943.0,31.0,118.0,269.985,2069.0,351.952,1.0
6662,371943.0,32.0,132.0,166.298,2094.0,351.952,1.0
6663,371943.0,33.0,133.0,1.11001,1818.0,351.952,1.0
6664,371943.0,34.0,133.0,212.048,1929.0,351.952,1.0
6665,371943.0,35.0,133.0,157.673,1776.0,351.952,1.0
6666,371943.0,36.0,143.0,65.61,1619.0,351.952,1.0
6667,371943.0,37.0,143.0,266.985,1297.0,351.952,1.0
6668,371943.0,38.0,143.0,21.5475,1790.0,351.952,1.0
6669,371943.0,39.0,144.0,219.173,1548.0,351.952,1.0
6670,371943.0,40.0,161.0,144.36,1323.0,351.952,1.0
6671,371943.0,41.0,162.0,32.4225,2885.0,351.952,1.0
6672,371943.0,42.0,161.0,381.923,321.0,351.952,1.0
6673,371943.0,42.0,162.0,445.485,953.0,351.952,1.0
6674,371943.0,0.0,3.0,64.2975,173.0,351.952,1.0
6675,371943.0,1.0,4.0,23.985,355.0,351.952,1.0
6676,371943.0,2.0,4.0,152.798,265.0,351.952,1.0
6677,371943.0,3.0,4.0,303.735,322.0,351.952,1.0
6678,371943.0,4.0,63.0,81.36,704.0,351.952,1.0
6679,371943.0,5.0,0.0,333.173,115.0,351.952,1.0
6680,371943.0,5.0,71.0,212.235,346.0,351.952,1.0
6681,371943.0,6.0,79.0,62.7975,762.0,351.952,1.0
6682,371943.0,8.0,2.0,10.11,798.0,351.952,1.0
6683,371943.0,9.0,3.0,314.61,1124.0,351.952,1.0
6684,371943.0,9.0,2.0,814.86,388.0,351.952,1.0
6685,371943.0,10.0,2.0,215.048,1346.0,351.952,1.0
6686,371943.0,11.0,3.0,57.735,2074.0,351.952,1.0
6687,371943.0,12.0,3.0,135.548,1596.0,351.952,1.0
6688,371943.0,13.0,3.0,91.2975,1692.0,351.952,1.0
6689,371943.0,14.0,3.0,5.98501,1546.0,351.952,1.0
6690,371943.0,15.0,4.0,368.61,640.0,351.952,1.0
6691,371943.0,15.0,3.0,409.485,646.0,351.952,1.0
6692,371943.0,16.0,4.0,41.7975,2013.0,351.952,1.0
6693,371943.0,17.0,4.0,187.11,1891.0,351.952,1.0
6694,371943.0,18.0,4.0,75.9225,1838.0,351.952,1.0
6695,371943.0,19.0,5.0,200.798,2187.0,351.952,1.0
6696,371943.0,20.0,9.0,18.5475,1601.0,351.952,1.0
6697,371943.0,21.0,10.0,257.423,4724.0,351.952,1.0
6698,371943.0,22.0,9.0,8.98501,1483.0,351.952,1.0
6699,371943.0,23.0,10.0,295.11,2123.0,351.952,1.0
6700,371943.0,24.0,0.0,7.860010000000001,1776.0,351.952,1.0
6701,371943.0,25.0,0.0,261.923,1513.0,351.952,1.0
6702,371943.0,26.0,0.0,94.6725,1302.0,351.952,1.0
6703,371943.0,27.0,0.0,90.1725,1128.0,351.952,1.0
6704,371943.0,28.0,12.0,240.735,3666.0,351.952,1.0
6705,371943.0,29.0,12.0,17.985,1223.0,351.952,1.0
6706,371943.0,30.0,11.0,728.985,336.0,351.952,1.0
6707,371943.0,31.0,12.0,5.23501,1301.0,351.952,1.0
6708,371943.0,32.0,239.0,80.61,1427.0,351.952,1.0
6709,371943.0,33.0,0.0,249.36,1309.0,351.952,1.0
6710,371943.0,34.0,239.0,37.86,1210.0,351.952,1.0
6711,371943.0,35.0,239.0,115.29799999999999,1208.0,351.952,1.0
6712,371943.0,36.0,6.0,53.0475,1695.0,351.952,1.0
6713,371943.0,37.0,6.0,146.048,1555.0,351.952,1.0
6714,371943.0,38.0,6.0,193.673,1209.0,351.952,1.0
6715,371943.0,39.0,6.0,22.11,2262.0,351.952,1.0
6716,371943.0,40.0,6.0,122.42299999999999,3597.0,351.952,1.0
6717,371943.0,41.0,7.0,209.798,845.0,351.952,1.0
6718,371943.0,42.0,6.0,12.9225,1329.0,351.952,1.0
6719,372036.0,0.0,11.0,110.935,332.0,319.94,1.0
6720,372036.0,1.0,13.0,68.5603,354.0,319.94,1.0
6721,372036.0,2.0,13.0,157.81,350.0,319.94,1.0
6722,372036.0,3.0,16.0,57.1228,467.0,319.94,1.0
6723,372036.0,4.0,12.0,169.06,717.0,319.94,1.0
6724,372036.0,5.0,14.0,35.1853,622.0,319.94,1.0
6725,372036.0,6.0,15.0,73.2478,729.0,319.94,1.0
6726,372036.0,8.0,17.0,197.935,1063.0,319.94,1.0
6727,372036.0,10.0,20.0,44.9353,4152.0,319.94,1.0
6728,372036.0,13.0,23.0,196.998,1845.0,319.94,1.0
6729,372036.0,14.0,26.0,245.185,1441.0,319.94,1.0
6730,372036.0,15.0,26.0,19.9978,1954.0,319.94,1.0
6731,372036.0,16.0,30.0,198.873,1375.0,319.94,1.0
6732,372036.0,17.0,30.0,42.6853,2392.0,319.94,1.0
6733,372036.0,18.0,32.0,205.435,1918.0,319.94,1.0
6734,372036.0,19.0,33.0,87.4978,2320.0,319.94,1.0
6735,372036.0,20.0,41.0,266.56,1143.0,319.94,1.0
6736,372036.0,20.0,42.0,423.685,408.0,319.94,1.0
6737,372036.0,21.0,42.0,6.310309999999999,2807.0,319.94,1.0
6738,372036.0,22.0,41.0,321.685,1203.0,319.94,1.0
6739,372036.0,22.0,42.0,475.99800000000005,453.0,319.94,1.0
6740,372036.0,23.0,42.0,14.7478,1953.0,319.94,1.0
6741,372036.0,24.0,35.0,85.9978,1596.0,319.94,1.0
6742,372036.0,25.0,36.0,279.498,1726.0,319.94,1.0
6743,372036.0,26.0,35.0,30.6853,1869.0,319.94,1.0
6744,372036.0,27.0,35.0,187.06,1861.0,319.94,1.0
6745,372036.0,28.0,54.0,94.9978,1725.0,319.94,1.0
6746,372036.0,29.0,54.0,157.06,1583.0,319.94,1.0
6747,372036.0,30.0,54.0,117.87299999999999,1470.0,319.94,1.0
6748,372036.0,31.0,54.0,150.498,2582.0,319.94,1.0
6749,372036.0,32.0,47.0,14.3728,1925.0,319.94,1.0
6750,372036.0,33.0,47.0,216.31,1294.0,319.94,1.0
6751,372036.0,34.0,47.0,156.31,2388.0,319.94,1.0
6752,372036.0,35.0,47.0,23.1853,2538.0,319.94,1.0
6753,372036.0,38.0,57.0,96.3103,1406.0,319.94,1.0
6754,372036.0,39.0,58.0,275.373,1537.0,319.94,1.0
6755,372036.0,40.0,64.0,109.62299999999999,982.0,319.94,1.0
6756,372036.0,41.0,65.0,233.935,1250.0,319.94,1.0
6757,372036.0,42.0,64.0,7.24781,1343.0,319.94,1.0
6758,372036.0,1.0,34.0,367.62300000000005,153.0,319.94,1.0
6759,372036.0,2.0,37.0,21.8728,224.0,319.94,1.0
6760,372036.0,3.0,43.0,172.248,353.0,319.94,1.0
6761,372036.0,4.0,47.0,153.498,713.0,319.94,1.0
6762,372036.0,5.0,53.0,91.2478,465.0,319.94,1.0
6763,372036.0,6.0,59.0,32.3728,675.0,319.94,1.0
6764,372036.0,7.0,59.0,281.56,372.0,319.94,1.0
6765,372036.0,7.0,60.0,312.873,219.0,319.94,1.0
6766,372036.0,8.0,57.0,87.3103,1472.0,319.94,1.0
6767,372036.0,9.0,57.0,219.873,1553.0,319.94,1.0
6768,372036.0,11.0,66.0,292.06,1400.0,319.94,1.0
6769,372036.0,12.0,75.0,7.62281,1729.0,319.94,1.0
6770,372036.0,13.0,76.0,275.748,1325.0,319.94,1.0
6771,372036.0,14.0,84.0,87.6853,5933.0,319.94,1.0
6772,372036.0,17.0,97.0,196.248,1334.0,319.94,1.0
6773,372036.0,19.0,107.0,265.435,1262.0,319.94,1.0
6774,372036.0,20.0,123.0,89.3728,1730.0,319.94,1.0
6775,372036.0,21.0,123.0,165.31,1941.0,319.94,1.0
6776,372036.0,22.0,123.0,90.1228,3739.0,319.94,1.0
6777,372036.0,23.0,123.0,189.873,2416.0,319.94,1.0
6778,372036.0,24.0,132.0,362.74800000000005,683.0,319.94,1.0
6779,372036.0,24.0,133.0,332.185,508.0,319.94,1.0
6780,372036.0,25.0,133.0,56.5603,3047.0,319.94,1.0
6781,372036.0,26.0,133.0,135.873,1720.0,319.94,1.0
6782,372036.0,27.0,133.0,283.998,1093.0,319.94,1.0
6783,372036.0,29.0,160.0,162.498,2284.0,319.94,1.0
6784,372036.0,31.0,160.0,201.31,1736.0,319.94,1.0
6785,372036.0,37.0,197.0,558.31,424.0,319.94,1.0
6786,372036.0,39.0,197.0,191.56,1734.0,319.94,1.0
6787,372036.0,40.0,221.0,17.7478,977.0,319.94,1.0
6788,372036.0,41.0,222.0,263.56,1012.0,319.94,1.0
6789,400931.0,0.0,28.0,16.4946,237.0,327.94300000000004,1.0
6790,400931.0,1.0,31.0,61.6821,308.0,327.94300000000004,1.0
6791,400931.0,2.0,33.0,135.745,608.0,327.94300000000004,1.0
6792,400931.0,3.0,39.0,38.2446,359.0,327.94300000000004,1.0
6793,400931.0,4.0,39.0,102.182,594.0,327.94300000000004,1.0
6794,400931.0,5.0,44.0,128.995,726.0,327.94300000000004,1.0
6795,400931.0,6.0,49.0,5.05711,318.0,327.94300000000004,1.0
6796,400931.0,7.0,49.0,171.55700000000002,694.0,327.94300000000004,1.0
6797,400931.0,8.0,49.0,0.932112,949.0,327.94300000000004,1.0
6798,400931.0,9.0,49.0,299.807,985.0,327.94300000000004,1.0
6799,400931.0,10.0,57.0,156.745,753.0,327.94300000000004,1.0
6800,400931.0,11.0,57.0,65.6196,1547.0,327.94300000000004,1.0
6801,400931.0,12.0,64.0,209.80700000000002,1259.0,327.94300000000004,1.0
6802,400931.0,13.0,65.0,83.4321,1376.0,327.94300000000004,1.0
6803,400931.0,14.0,72.0,10.1196,1422.0,327.94300000000004,1.0
6804,400931.0,15.0,73.0,478.68199999999996,343.0,327.94300000000004,1.0
6805,400931.0,15.0,72.0,310.682,999.0,327.94300000000004,1.0
6806,400931.0,16.0,83.0,158.80700000000002,1658.0,327.94300000000004,1.0
6807,400931.0,17.0,83.0,47.6196,1417.0,327.94300000000004,1.0
6808,400931.0,18.0,90.0,178.30700000000002,1408.0,327.94300000000004,1.0
6809,400931.0,19.0,91.0,110.245,1814.0,327.94300000000004,1.0
6810,400931.0,20.0,107.0,103.12,1207.0,327.94300000000004,1.0
6811,400931.0,21.0,108.0,154.12,1483.0,327.94300000000004,1.0
6812,400931.0,22.0,107.0,68.2446,1122.0,327.94300000000004,1.0
6813,400931.0,23.0,108.0,238.495,1212.0,327.94300000000004,1.0
6814,400931.0,24.0,109.0,384.18199999999996,539.0,327.94300000000004,1.0
6815,400931.0,24.0,108.0,282.37,1458.0,327.94300000000004,1.0
6816,400931.0,25.0,109.0,69.9321,1260.0,327.94300000000004,1.0
6817,400931.0,26.0,108.0,104.995,1960.0,327.94300000000004,1.0
6818,400931.0,27.0,109.0,275.245,1725.0,327.94300000000004,1.0
6819,400931.0,28.0,139.0,16.3071,1355.0,327.94300000000004,1.0
6820,400931.0,29.0,139.0,227.62,1256.0,327.94300000000004,1.0
6821,400931.0,30.0,139.0,69.3696,1893.0,327.94300000000004,1.0
6822,400931.0,31.0,139.0,162.18200000000002,2185.0,327.94300000000004,1.0
6823,400931.0,33.0,147.0,129.55700000000002,3683.0,327.94300000000004,1.0
6824,400931.0,34.0,147.0,211.68200000000002,1683.0,327.94300000000004,1.0
6825,400931.0,35.0,147.0,23.4321,1419.0,327.94300000000004,1.0
6826,400931.0,36.0,163.0,37.1196,1580.0,327.94300000000004,1.0
6827,400931.0,37.0,163.0,141.37,1479.0,327.94300000000004,1.0
6828,400931.0,38.0,163.0,211.30700000000002,1583.0,327.94300000000004,1.0
6829,400931.0,39.0,163.0,13.1196,1766.0,327.94300000000004,1.0
6830,400931.0,40.0,183.0,83.4321,750.0,327.94300000000004,1.0
6831,400931.0,41.0,183.0,78.1821,955.0,327.94300000000004,1.0
6832,400931.0,42.0,183.0,320.62,1386.0,327.94300000000004,1.0
6833,400931.0,42.0,182.0,699.745,147.0,327.94300000000004,1.0
6834,400931.0,0.0,7.0,127.682,150.0,327.94300000000004,1.0
6835,400931.0,1.0,8.0,74.4321,738.0,327.94300000000004,1.0
6836,400931.0,2.0,8.0,49.3071,204.0,327.94300000000004,1.0
6837,400931.0,3.0,10.0,183.18200000000002,475.0,327.94300000000004,1.0
6838,400931.0,4.0,8.0,71.4321,793.0,327.94300000000004,1.0
6839,400931.0,5.0,10.0,151.495,653.0,327.94300000000004,1.0
6840,400931.0,6.0,10.0,144.93200000000002,884.0,327.94300000000004,1.0
6841,400931.0,7.0,11.0,-5.06789,715.0,327.94300000000004,1.0
6842,400931.0,8.0,11.0,12.5571,951.0,327.94300000000004,1.0
6843,400931.0,9.0,11.0,395.62,759.0,327.94300000000004,1.0
6844,400931.0,9.0,12.0,429.55699999999996,1269.0,327.94300000000004,1.0
6845,400931.0,11.0,13.0,250.495,1352.0,327.94300000000004,1.0
6846,400931.0,12.0,15.0,106.87,1252.0,327.94300000000004,1.0
6847,400931.0,13.0,15.0,178.68200000000002,1586.0,327.94300000000004,1.0
6848,400931.0,14.0,17.0,146.05700000000002,2162.0,327.94300000000004,1.0
6849,400931.0,15.0,17.0,142.87,1555.0,327.94300000000004,1.0
6850,400931.0,16.0,20.0,147.745,1490.0,327.94300000000004,1.0
6851,400931.0,17.0,20.0,132.18200000000002,1599.0,327.94300000000004,1.0
6852,400931.0,18.0,22.0,131.80700000000002,1404.0,327.94300000000004,1.0
6853,400931.0,19.0,22.0,151.12,2978.0,327.94300000000004,1.0
6854,400931.0,20.0,27.0,133.495,1516.0,327.94300000000004,1.0
6855,400931.0,21.0,27.0,110.807,2311.0,327.94300000000004,1.0
6856,400931.0,22.0,27.0,123.932,1946.0,327.94300000000004,1.0
6857,400931.0,23.0,27.0,150.745,1523.0,327.94300000000004,1.0
6858,400931.0,24.0,26.0,181.68200000000002,2673.0,327.94300000000004,1.0
6859,400931.0,25.0,27.0,9.55711,1628.0,327.94300000000004,1.0
6860,400931.0,26.0,26.0,738.557,221.0,327.94300000000004,1.0
6861,400931.0,26.0,27.0,278.432,977.0,327.94300000000004,1.0
6862,400931.0,27.0,27.0,109.307,2058.0,327.94300000000004,1.0
6863,400931.0,28.0,35.0,-1.8803900000000002,1899.0,327.94300000000004,1.0
6864,400931.0,29.0,35.0,611.995,496.0,327.94300000000004,1.0
6865,400931.0,29.0,36.0,274.495,1382.0,327.94300000000004,1.0
6866,400931.0,30.0,35.0,17.4321,1505.0,327.94300000000004,1.0
6867,400931.0,31.0,36.0,267.745,1294.0,327.94300000000004,1.0
6868,400931.0,32.0,37.0,413.80699999999996,578.0,327.94300000000004,1.0
6869,400931.0,32.0,38.0,324.932,665.0,327.94300000000004,1.0
6870,400931.0,33.0,38.0,62.9946,1691.0,327.94300000000004,1.0
6871,400931.0,34.0,38.0,79.8696,1669.0,327.94300000000004,1.0
6872,400931.0,35.0,38.0,301.682,534.0,327.94300000000004,1.0
6873,400931.0,35.0,39.0,454.12,779.0,327.94300000000004,1.0
6874,400931.0,36.0,42.0,70.8696,1356.0,327.94300000000004,1.0
6875,400931.0,37.0,42.0,276.745,931.0,327.94300000000004,1.0
6876,400931.0,37.0,43.0,594.932,114.0,327.94300000000004,1.0
6877,400931.0,38.0,42.0,19.4946,1514.0,327.94300000000004,1.0
6878,400931.0,39.0,43.0,218.245,1735.0,327.94300000000004,1.0
6879,400931.0,40.0,48.0,184.495,1601.0,327.94300000000004,1.0
6880,400931.0,41.0,48.0,138.18200000000002,934.0,327.94300000000004,1.0
6881,400931.0,42.0,48.0,48.1821,1802.0,327.94300000000004,1.0
6882,408827.0,1.0,0.0,160.298,151.0,351.952,1.0
6883,408827.0,2.0,0.0,73.2975,399.0,351.952,1.0
6884,408827.0,3.0,0.0,5.61001,359.0,351.952,1.0
6885,408827.0,4.0,58.0,172.86,516.0,351.952,1.0
6886,408827.0,5.0,66.0,144.923,734.0,351.952,1.0
6887,408827.0,6.0,73.0,105.92299999999999,685.0,351.952,1.0
6888,408827.0,7.0,73.0,26.235,766.0,351.952,1.0
6889,408827.0,8.0,72.0,56.4225,970.0,351.952,1.0
6890,408827.0,9.0,72.0,203.798,1591.0,351.952,1.0
6891,408827.0,10.0,83.0,95.7975,1550.0,351.952,1.0
6892,408827.0,11.0,84.0,180.173,897.0,351.952,1.0
6893,408827.0,12.0,95.0,254.048,1984.0,351.952,1.0
6894,408827.0,13.0,95.0,2.04751,2778.0,351.952,1.0
6895,408827.0,14.0,106.0,43.11,1286.0,351.952,1.0
6896,408827.0,15.0,106.0,209.235,1727.0,351.952,1.0
6897,408827.0,16.0,121.0,218.61,1239.0,351.952,1.0
6898,408827.0,17.0,122.0,60.5475,1495.0,351.952,1.0
6899,408827.0,18.0,133.0,135.548,1452.0,351.952,1.0
6900,408827.0,19.0,133.0,74.61,1292.0,351.952,1.0
6901,408827.0,20.0,156.0,2.42251,2129.0,351.952,1.0
6902,408827.0,21.0,157.0,275.985,1703.0,351.952,1.0
6903,408827.0,21.0,156.0,579.735,598.0,351.952,1.0
6904,408827.0,22.0,156.0,2.79751,1416.0,351.952,1.0
6905,408827.0,23.0,157.0,391.485,804.0,351.952,1.0
6906,408827.0,24.0,161.0,265.86,1689.0,351.952,1.0
6907,408827.0,25.0,162.0,77.235,1858.0,351.952,1.0
6908,408827.0,26.0,161.0,89.985,1609.0,351.952,1.0
6909,408827.0,27.0,162.0,309.36,1660.0,351.952,1.0
6910,408827.0,28.0,203.0,235.485,1569.0,351.952,1.0
6911,408827.0,29.0,203.0,17.7975,2187.0,351.952,1.0
6912,408827.0,30.0,203.0,293.798,1230.0,351.952,1.0
6913,408827.0,30.0,202.0,854.423,221.0,351.952,1.0
6914,408827.0,31.0,203.0,7.860010000000001,1620.0,351.952,1.0
6915,408827.0,32.0,219.0,76.485,1989.0,351.952,1.0
6916,408827.0,33.0,220.0,274.298,1557.0,351.952,1.0
6917,408827.0,33.0,219.0,435.173,849.0,351.952,1.0
6918,408827.0,34.0,219.0,55.6725,1181.0,351.952,1.0
6919,408827.0,35.0,219.0,82.2975,1381.0,351.952,1.0
6920,408827.0,36.0,241.0,166.673,1554.0,351.952,1.0
6921,408827.0,37.0,241.0,31.86,4224.0,351.952,1.0
6922,408827.0,38.0,240.0,286.86,1813.0,351.952,1.0
6923,408827.0,39.0,241.0,73.11,2263.0,351.952,1.0
6924,408827.0,40.0,270.0,210.735,1169.0,351.952,1.0
6925,408827.0,41.0,271.0,120.735,1241.0,351.952,1.0
6926,408827.0,42.0,270.0,52.86,981.0,351.952,1.0
6927,408827.0,0.0,19.0,148.298,334.0,351.952,1.0
6928,408827.0,1.0,22.0,122.985,270.0,351.952,1.0
6929,408827.0,2.0,23.0,12.36,235.0,351.952,1.0
6930,408827.0,3.0,27.0,35.0475,354.0,351.952,1.0
6931,408827.0,4.0,28.0,46.2975,908.0,351.952,1.0
6932,408827.0,5.0,32.0,237.735,242.0,351.952,1.0
6933,408827.0,5.0,33.0,317.048,153.0,351.952,1.0
6934,408827.0,6.0,36.0,47.61,811.0,351.952,1.0
6935,408827.0,7.0,36.0,177.36,402.0,351.952,1.0
6936,408827.0,7.0,37.0,445.298,85.0,351.952,1.0
6937,408827.0,8.0,35.0,85.11,1928.0,351.952,1.0
6938,408827.0,9.0,35.0,202.298,4465.0,351.952,1.0
6939,408827.0,10.0,40.0,269.61,1218.0,351.952,1.0
6940,408827.0,11.0,41.0,0.547508,1374.0,351.952,1.0
6941,408827.0,12.0,46.0,44.7975,5663.0,351.952,1.0
6942,408827.0,13.0,47.0,196.86,2122.0,351.952,1.0
6943,408827.0,17.0,60.0,201.548,2755.0,351.952,1.0
6944,408827.0,18.0,65.0,712.485,235.0,351.952,1.0
6945,408827.0,18.0,66.0,251.048,1432.0,351.952,1.0
6946,408827.0,19.0,66.0,46.2975,2299.0,351.952,1.0
6947,408827.0,20.0,76.0,239.048,2250.0,351.952,1.0
6948,408827.0,21.0,77.0,20.0475,2134.0,351.952,1.0
6949,408827.0,22.0,76.0,267.735,2982.0,351.952,1.0
6950,408827.0,23.0,77.0,21.9225,1493.0,351.952,1.0
6951,408827.0,24.0,82.0,14.7975,1686.0,351.952,1.0
6952,408827.0,25.0,83.0,234.173,2113.0,351.952,1.0
6953,408827.0,26.0,82.0,153.548,1883.0,351.952,1.0
6954,408827.0,27.0,83.0,26.235,2370.0,351.952,1.0
6955,408827.0,28.0,99.0,489.735,539.0,351.952,1.0
6956,408827.0,28.0,100.0,278.423,849.0,351.952,1.0
6957,408827.0,29.0,100.0,5.04751,2002.0,351.952,1.0
6958,408827.0,30.0,100.0,284.61,4016.0,351.952,1.0
6959,408827.0,31.0,100.0,17.0475,3064.0,351.952,1.0
6960,408827.0,32.0,114.0,197.61,1626.0,351.952,1.0
6961,408827.0,33.0,114.0,160.485,1752.0,351.952,1.0
6962,408827.0,34.0,114.0,4.48501,2171.0,351.952,1.0
6963,408827.0,35.0,115.0,147.735,2478.0,351.952,1.0
6964,408827.0,36.0,122.0,89.235,2207.0,351.952,1.0
6965,408827.0,37.0,123.0,80.985,1383.0,351.952,1.0
